string_id	all amino-acids	SUM(r_k*ln(r_k)) --> -H(amino-acids)	SUM(r_k*e_k)	ln(p)	cost_protein (5*n(aa))	decay	protein term (cost protein * decay)
4932.YDR525W-A	79.0	-2.73586738794	152.113924051	-10.1503528612	395.0	224	88480.0
4932.YDR528W	423.0	-2.78800511282	129.621749409	-11.8336165806	2115.0	55	116325.0
4932.YDR540C	179.0	-2.78436695798	161.944134078	-14.9742109135	895.0	6	5370.0
4932.YEL004W	342.0	-2.80976669327	147.222222222	-15.6609099744	1710.0	49	83790.0
4932.YEL005C	282.0	-2.76578166826	131.964539007	-15.3694731331	1410.0	75	105750.0
4932.YEL006W	335.0	-2.82804694929	126.925373134	-13.6603558977	1675.0	10	16750.0
4932.YEL008W	126.0	-2.86385900101	183.888888889	-15.3286439457	630.0	341	214830.0
4932.YEL016C	493.0	-2.91413164905	156.738336714	-11.7506345921	2465.0	7	17255.0
4932.YEL017C-A	43.0	-2.57759614383	133.046511628	-9.23940574041	215.0	-167	-35905.0
4932.YEL041W	495.0	-2.87476097492	137.12929293	-12.8888197448	2475.0	70	173250.0
4932.YEL048C	152.0	-2.74195831771	124.039473684	-12.2824185912	760.0	607	461320.0
4932.YEL061C	1000.0	-2.78885623038	137.402	-13.435424205	5000.0	25	125000.0
4932.YEL063C	590.0	-2.8502181974	135.089830509	-8.25483593315	2950.0	29	85550.0
4932.YER005W	630.0	-2.89605248115	146.514285715	-13.9564163795	3150.0	35	110250.0
4932.YER013W	1145.0	-2.87089570771	132.530131004	-11.6563256793	5725.0	45	257625.0
4932.YER032W	876.0	-2.7790670846	133.141552512	-15.6529156833	4380.0	3	13140.0
4932.YER035W	145.0	-2.7381403066	139.386206897	-11.1253618764	725.0	52	37700.0
4932.YER037W	321.0	-2.84519852677	146.3894081	-15.093608459	1605.0	36	57780.0
4932.YER038C	464.0	-2.80485116082	140.213362069	-15.9638382541	2320.0	172	399040.0
4932.YER041W	759.0	-2.85826068429	138.826086956	-12.699054048	3795.0	18	68310.0
4932.YER051W	492.0	-2.89421850203	154.140243902	-12.2466199338	2460.0	38	93480.0
4932.YER071C	126.0	-2.67233303701	142.825396826	-14.8832627006	630.0	67	42210.0
4932.YER084W	128.0	-2.68873520438	140.0	-11.8486665469	640.0	17	10880.0
4932.YER093C-A	137.0	-2.77220655176	130.240875912	-13.8468695766	685.0	1178	806930.0
4932.YER098W	754.0	-2.86354671939	149.183023873	-12.4488261096	3770.0	9	33930.0
4932.YER104W	208.0	-2.82054674294	148.427884615	-15.4616197786	1040.0	3	3120.0
4932.YER124C	573.0	-2.83621458116	150.383944154	-12.8335716452	2865.0	2	5730.0
4932.YER128W	203.0	-2.83052159606	147.674876847	-10.560432127	1015.0	117	118755.0
4932.YER144C	805.0	-2.89181904352	144.836024845	-13.1015296978	4025.0	14	56350.0
4932.YER170W	225.0	-2.76155518523	115.297777778	-12.3649147648	1125.0	135	151875.0
4932.YER173W	659.0	-2.85784606436	143.716236722	-12.5691914677	3295.0	15	49425.0
4932.YER185W	303.0	-2.78035302489	120.145214521	-12.4337576032	1515.0	33	49995.0
4932.YFL017W-A	77.0	-2.71663488222	114.974025974	-11.5608300258	385.0	297	114345.0
4932.YFL025C	1029.0	-2.8559868974	138.326530612	-15.5406534277	5145.0	69	355005.0
4932.YFL027C	497.0	-2.84294244572	144.736418511	-14.0067166598	2485.0	55	136675.0
4932.YFL046W	207.0	-2.82552374188	138.584541062	-15.0675883241	1035.0	63	65205.0
4932.YFL050C	858.0	-2.86924754677	135.324009324	-12.5033630678	4290.0	3	12870.0
4932.YFL060C	222.0	-2.88327619366	142.009009009	-13.7518081369	1110.0	73	81030.0
4932.YFR007W	353.0	-2.85948673901	137.648725212	-14.3081871273	1765.0	68	120020.0
4932.YFR008W	221.0	-2.72568315191	136.796380091	-14.3064993	1105.0	36	39780.0
4932.YFR020W	232.0	-2.89369580507	159.051724138	-15.0557515776	1160.0	49	56840.0
4932.YFR055W	340.0	-2.83238933695	132.35	-12.5707079068	1700.0	30	51000.0
4932.YGL029W	120.0	-2.48565769827	146.558333334	-10.2633022282	600.0	36	21600.0
4932.YGL079W	218.0	-2.72720557626	117.128440367	-13.8537003614	1090.0	39	42510.0
4932.YGL108C	140.0	-2.65667768836	140.842857143	-12.2520425004	700.0	-102	-71400.0
4932.YGL113W	668.0	-2.80418917366	136.393712575	-12.523062414	3340.0	16	53440.0
4932.YGL134W	433.0	-2.82131853049	134.625866051	-13.3295338587	2165.0	10	21650.0
4932.YGL154C	272.0	-2.85361542892	138.558823529	-14.3782868827	1360.0	94	127840.0
4932.YGL160W	570.0	-2.81740521755	141.259649123	-14.0512120667	2850.0	95	270750.0
4932.YGL162W	299.0	-2.78221240492	134.046822742	-13.2032540756	1495.0	21	31395.0
4932.YGL163C	898.0	-2.88461390323	138.838530067	-12.0711896386	4490.0	14	62860.0
4932.YGL175C	345.0	-2.82504818421	134.898550724	-14.5064178842	1725.0	16	27600.0
4932.YGL209W	382.0	-2.80268209113	131.767015707	-11.1868488567	1910.0	15	28650.0
4932.YGL216W	805.0	-2.84696569388	130.12173913	-10.1232097017	4025.0	12	48300.0
4932.YGL219C	459.0	-2.80981875751	132.851851852	-14.7224304405	2295.0	45	103275.0
4932.YGL226W	123.0	-2.87597641181	156.544715447	-14.9230840435	615.0	23	14145.0
4932.YGL247W	197.0	-2.85691371187	142.07106599	-12.3717053962	985.0	-131	-129035.0
4932.YGR016W	190.0	-2.77964425774	147.263157895	-15.701682019	950.0	9	8550.0
4932.YGR021W	290.0	-2.80419553523	121.134482759	-11.103069446	1450.0	-4890	-7090500.0
4932.YGR041W	547.0	-2.85581845447	126.307129799	-13.7728469502	2735.0	40	109400.0
4932.YGR042W	271.0	-2.82768956368	131.055350554	-13.2714424657	1355.0	14	18970.0
4932.YGR046W	385.0	-2.86103518299	142.392207792	-12.8368867196	1925.0	35	67375.0
4932.YGR052W	369.0	-2.90682984977	170.273712737	-15.0549653387	1845.0	35	64575.0
4932.YGR058W	335.0	-2.87902659892	135.03880597	-13.5434170796	1675.0	16	26800.0
4932.YGR065C	593.0	-2.90409792865	168.39460371	-9.6326831486	2965.0	42	124530.0
4932.YGR075C	242.0	-2.83043622032	155.541322314	-11.2403854267	1210.0	29	35090.0
4932.YGR077C	589.0	-2.82826733354	148.68081494	-14.2854320127	2945.0	26	76570.0
4932.YGR101W	346.0	-2.82152154917	145.476878613	-13.6864315004	1730.0	56	96880.0
4932.YGR102C	183.0	-2.82995658394	147.202185792	-12.2337960998	915.0	65	59475.0
4932.YGR141W	467.0	-2.91721867433	170.338329765	-14.4782284636	2335.0	36	84060.0
4932.YGR142W	410.0	-2.75080307852	130.609756098	-14.3431505911	2050.0	13	26650.0
4932.YGR146C	211.0	-2.67787282468	143.161137441	-12.476402735	1055.0	18	18990.0
4932.YGR161C	263.0	-2.73381549491	123.399239544	-11.7086018601	1315.0	57	74955.0
4932.YGR168C	376.0	-2.81592491414	156.776595745	-17.3949550761	1880.0	58	109040.0
4932.YGR197C	547.0	-2.8830703844	139.729433273	-14.126016492	2735.0	29	79315.0
4932.YGR206W	101.0	-2.83711737976	164.732673267	-12.9632193331	505.0	16	8080.0
4932.YGR216C	609.0	-2.83729992152	142.380952381	-12.2045280903	3045.0	102	310590.0
4932.YGR221C	622.0	-2.80508724277	129.57073955	-15.7465307225	3110.0	140	435400.0
4932.YGR243W	146.0	-2.82378826818	144.198630137	-11.5362711278	730.0	44	32120.0
4932.YGR291C	73.0	-2.66544444306	152.94520548	-15.8501739397	365.0	3	1095.0
4932.YGR292W	584.0	-2.90005132853	158.327054794	-12.1877113066	2920.0	35	102200.0
4932.YHL008C	627.0	-2.8535831232	125.733652312	-11.9015389335	3135.0	134	420090.0
4932.YHL019C	605.0	-2.85590544626	143.704132232	-12.7638974916	3025.0	2	6050.0
4932.YHL036W	546.0	-2.8060971945	134.208791209	-12.8442029623	2730.0	55	150150.0
4932.YHR015W	659.0	-2.82478101593	142.73141123	-12.9945845239	3295.0	2	6590.0
4932.YHR035W	630.0	-2.87744418709	153.976190477	-12.7384880732	3150.0	38	119700.0
4932.YHR050W	549.0	-2.81489254471	121.176684882	-14.9551203616	2745.0	29	79605.0
4932.YHR061C	314.0	-2.80725430281	137.369426751	-12.0036149725	1570.0	2	3140.0
4932.YHR067W	280.0	-2.91133297076	159.071428571	-13.7488743853	1400.0	-187	-261800.0
4932.YHR129C	384.0	-2.85908190169	140.005208333	-13.3852862786	1920.0	-290	-556800.0
4932.YHR131C	850.0	-2.80070074552	129.828235294	-13.1255414301	4250.0	39	165750.0
4932.YHR136C	148.0	-2.87178562728	149.101351352	-10.5206139856	740.0	39	28860.0
4932.YHR143W	325.0	-2.38251448034	95.9538461539	-14.3432357862	1625.0	1323	2149875.0
4932.YHR143W-A	70.0	-2.71095227067	140.971428572	-10.0585612521	350.0	-679	-237650.0
4932.YHR152W	173.0	-2.75416401634	141.826589595	-13.1630576787	865.0	14	12110.0
4932.YHR155W	1228.0	-2.86218382856	149.610749186	-12.3798298324	6140.0	35	214900.0
4932.YHR162W	129.0	-2.82156952823	144.410852713	-10.8892706897	645.0	42	27090.0
4932.YHR175W	189.0	-2.88042319617	198.492063492	-11.5534459434	945.0	-261	-246645.0
4932.YHR189W	190.0	-2.82134023443	140.152631579	-15.5534581433	950.0	82	77900.0
4932.YHR194W	579.0	-2.84690762091	135.208981001	-13.0059144132	2895.0	10	28950.0
4932.YIL001W	513.0	-2.85332833703	140.65497076	-14.5902199139	2565.0	24	61560.0
4932.YIL042C	394.0	-2.87847324803	150.946700507	-11.5286304311	1970.0	121	238370.0
4932.YIL045W	538.0	-2.83977592749	145.347583643	-12.6430403517	2690.0	2	5380.0
4932.YIL050W	285.0	-2.80977654015	131.771929825	-12.6393051712	1425.0	19	27075.0
4932.YIL055C	627.0	-2.85111521487	130.164274322	-15.7671287515	3135.0	16	50160.0
4932.YIL077C	320.0	-2.84598056394	142.3625	-13.9902067046	1600.0	62	99200.0
4932.YIL089W	205.0	-2.83450592146	156.175609756	-14.3341840987	1025.0	3	3075.0
4932.YIL092W	633.0	-2.82570730702	136.000000001	-12.8070219991	3165.0	3	9495.0
4932.YIL095W	810.0	-2.84224378896	128.062962963	-10.4009212928	4050.0	31	125550.0
4932.YIL101C	647.0	-2.83958557706	138.353941267	-12.7720543743	3235.0	19	61465.0
4932.YIL122W	351.0	-2.82060746562	135.538461538	-13.0163228409	1755.0	26	45630.0
4932.YIL159W	1375.0	-2.80745872343	134.669818182	-10.94326992	6875.0	20	137500.0
4932.YIR011C	319.0	-2.88340413867	146.445141065	-13.7460924967	1595.0	3	4785.0
4932.YIR015W	144.0	-2.84874689553	157.277777778	-12.6471774507	720.0	17	12240.0
4932.YIR021W	363.0	-2.8364664735	141.961432507	-12.5759916558	1815.0	48	87120.0
4932.YIR024C	216.0	-2.72031237905	127.921296296	-14.5367556846	1080.0	413	446040.0
4932.YJL003W	118.0	-2.79572082052	142.177966101	-14.3832466875	590.0	2	1180.0
4932.YJL013C	515.0	-2.81489605876	130.221359223	-12.5133753656	2575.0	30	77250.0
4932.YJL016W	561.0	-2.85462257627	145.140819965	-10.8184207809	2805.0	31	86955.0
4932.YJL023C	347.0	-2.8249843679	137.780979828	-12.5963237337	1735.0	67	116245.0
4932.YJL030W	196.0	-2.83284851201	137.392857143	-14.6592720925	980.0	24	23520.0
4932.YJL048C	396.0	-2.84219812638	143.987373737	-13.0666273735	1980.0	38	75240.0
4932.YJL049W	450.0	-2.77902370754	130.388888889	-13.135056972	2250.0	66	148500.0
4932.YJL056C	880.0	-2.85325686734	178.763636363	-12.3969618534	4400.0	163	717200.0
4932.YJL058C	543.0	-2.81382893508	130.565377532	-13.3490175998	2715.0	28	76020.0
4932.YJL072C	213.0	-2.81900335941	143.070422535	-14.7780270873	1065.0	-115	-122475.0
4932.YJL083W	604.0	-2.84046134862	143.162251655	-12.1312043583	3020.0	23	69460.0
4932.YJL090C	764.0	-2.8297703944	143.513089005	-14.1429974612	3820.0	19	72580.0
4932.YJL092W	1174.0	-2.83223519643	130.52725724	-11.6779200638	5870.0	42	246540.0
4932.YJL094C	873.0	-2.81216861429	122.758304696	-14.0056046203	4365.0	19	82935.0
4932.YJL100W	607.0	-2.90778633041	153.701812191	-13.6852598447	3035.0	-1051	-3189785.0
4932.YJL107C	387.0	-2.79314307475	120.38501292	-12.5809337433	1935.0	100	193500.0
4932.YJL118W	219.0	-2.79140790758	155.488584474	-12.7149358525	1095.0	30	32850.0
4932.YJL127C	640.0	-2.88262780192	140.54375	-12.1985746716	3200.0	22	70400.0
4932.YJL133W	314.0	-2.871849585	151.573248408	-14.0230137266	1570.0	37	58090.0
4932.YJL139C	428.0	-2.89454116828	159.226635514	-12.2735234942	2140.0	15	32100.0
4932.YJL147C	382.0	-2.77201600917	141.701570681	-13.7629208754	1910.0	52	99320.0
4932.YJL149W	663.0	-2.83003664767	149.654600302	-12.8949502881	3315.0	3	9945.0
4932.YJL161W	180.0	-2.78283163199	130.577777778	-15.8235444589	900.0	93	83700.0
4932.YJL203W	280.0	-2.8125919845	142.592857142	-12.6913328362	1400.0	-172	-240800.0
4932.YJL213W	331.0	-2.84863661929	130.265861027	-13.5835435287	1655.0	26	43030.0
4932.YJR011C	261.0	-2.79586375221	149.394636016	-13.4003300185	1305.0	68	88740.0
4932.YJR012C	207.0	-2.8451737551	135.265700483	-15.4602401965	1035.0	419	433665.0
4932.YJR013W	403.0	-2.84227755433	159.985111662	-10.7193158606	2015.0	38	76570.0
4932.YJR015W	510.0	-2.86952167872	139.635294118	-11.6334516543	2550.0	13	33150.0
4932.YJR043C	350.0	-2.7683778892	139.042857143	-12.5257674743	1750.0	76	133000.0
4932.YJR050W	235.0	-2.85557746038	163.953191489	-12.9063390099	1175.0	17	19975.0
4932.YJR056C	236.0	-2.81627596044	141.262711864	-11.3608852627	1180.0	2	2360.0
4932.YJR058C	147.0	-2.81107937048	152.49659864	-14.3811453304	735.0	145	106575.0
4932.YJR119C	728.0	-2.88379951618	157.013736263	-12.5200267022	3640.0	36	131040.0
4932.YJR129C	339.0	-2.86964394	149.286135693	-14.0158737536	1695.0	13	22035.0
4932.YJR136C	421.0	-2.8283646418	143.004750594	-12.7445689063	2105.0	151	317855.0
4932.YJR149W	404.0	-2.87204095244	130.618811881	-14.4716100167	2020.0	93	187860.0
4932.YJR156C	340.0	-2.88356292064	152.817647059	-14.7876467753	1700.0	3	5100.0
4932.YKL026C	167.0	-2.83542626539	157.431137725	-14.4049053912	835.0	50	41750.0
4932.YKL038W	1170.0	-2.82645925387	125.183760684	-13.3427594638	5850.0	14	81900.0
4932.YKL043W	366.0	-2.84532716084	126.344262295	-13.1246759886	1830.0	14	25620.0
4932.YKL072W	766.0	-2.85280449475	154.120104439	-12.8304227297	3830.0	25	95750.0
4932.YKL086W	127.0	-2.78723770223	116.480314961	-12.328146194	635.0	16	10160.0
4932.YKL119C	215.0	-2.73571278016	139.320930233	-13.4831916669	1075.0	30	32250.0
4932.YKL124W	579.0	-2.84354325988	125.445595855	-14.2497727291	2895.0	12	34740.0
4932.YKL138C	131.0	-2.81430940966	168.41221374	-11.2521900392	655.0	-104	-68120.0
4932.YKL168C	724.0	-2.88002058712	147.86878453	-13.5751965785	3620.0	51	184620.0
4932.YKL183W	306.0	-2.86701741922	134.055555556	-11.1431375836	1530.0	114	174420.0
4932.YKL185W	588.0	-2.77214101623	138.384353742	-11.4110806392	2940.0	2	5880.0
4932.YKL208W	271.0	-2.84419344202	144.712177122	-15.1536487995	1355.0	44	59620.0
4932.YKR017C	551.0	-2.90779806538	178.764065336	-12.7378202663	2755.0	23	63365.0
4932.YKR044W	443.0	-2.89227985055	143.713318285	-13.4608775231	2215.0	68	150620.0
4932.YKR045C	183.0	-2.67735338599	117.535519126	-12.6753298461	915.0	39	35685.0
4932.YKR075C	307.0	-2.84203823663	173.413680782	-11.7158428045	1535.0	8	12280.0
4932.YKR077W	363.0	-2.72724368218	119.592286501	-12.6473125685	1815.0	35	63525.0
4932.YKR078W	585.0	-2.81870474118	141.500854701	-12.4762771722	2925.0	-1826	-5341050.0
4932.YKR096W	1195.0	-2.85688495112	140.919665272	-13.9531791527	5975.0	39	233025.0
4932.YLL018C-A	98.0	-2.83405793421	173.836734694	-11.1064861961	490.0	5	2450.0
4932.YLL061W	583.0	-2.85071384384	141.030874786	-11.6179122052	2915.0	2	5830.0
4932.YLR035C	695.0	-2.83140370483	132.707913669	-12.0575583741	3475.0	21	72975.0
4932.YLR036C	203.0	-2.84661455043	159.492610837	-15.0781147218	1015.0	58	58870.0
4932.YLR049C	428.0	-2.81484976319	145.693925233	-14.7242255521	2140.0	11	23540.0
4932.YLR067C	965.0	-2.8785123802	156.649740933	-13.3788228043	4825.0	46	221950.0
4932.YLR073C	200.0	-2.76324366917	129.05	-11.9519243645	1000.0	8	8000.0
4932.YLR091W	293.0	-2.8550163153	147.559726962	-13.666233382	1465.0	171	250515.0
4932.YLR094C	502.0	-2.82084062477	139.185258964	-12.9830909202	2510.0	2	5020.0
4932.YLR127C	853.0	-2.84923456201	150.686987104	-11.9591054478	4265.0	30	127950.0
4932.YLR132C	290.0	-2.86333971162	145.979310345	-14.8842793496	1450.0	29	42050.0
4932.YLR138W	985.0	-2.8593719851	127.571573604	-9.64748593654	4925.0	-299	-1472575.0
4932.YLR149C	730.0	-2.87081524281	143.336986302	-14.6453858753	3650.0	3	10950.0
4932.YLR151C	340.0	-2.87314070257	158.673529411	-13.2233737969	1700.0	31	52700.0
4932.YLR176C	811.0	-2.79263626058	133.13810111	-11.8489846397	4055.0	53	214915.0
4932.YLR183C	489.0	-2.8453272964	138.928425358	-12.5397540578	2445.0	17	41565.0
4932.YLR191W	386.0	-2.8102601748	128.284974093	-12.2780525611	1930.0	44	84920.0
4932.YLR194C	254.0	-2.4812006673	110.732283465	-11.3146557498	1270.0	2	2540.0
4932.YLR201C	260.0	-2.86364589814	149.288461538	-11.4564330774	1300.0	-376	-488800.0
4932.YLR211C	226.0	-2.71904388221	130.115044248	-15.8121736048	1130.0	22	24860.0
4932.YLR254C	189.0	-2.65117466681	121.857142857	-12.1860498584	945.0	45	42525.0
4932.YLR271W	274.0	-2.81079391531	151.215328467	-12.7489268833	1370.0	19	26030.0
4932.YLR281C	155.0	-2.72672637553	135.458064516	-12.5948760225	775.0	115	89125.0
4932.YLR298C	231.0	-2.83247617732	162.268398269	-13.2983058153	1155.0	74	85470.0
4932.YLR313C	661.0	-2.80078357219	122.37065053	-13.1472901994	3305.0	31	102455.0
4932.YLR358C	187.0	-2.72781006498	136.07486631	-14.0645462281	935.0	169	158015.0
4932.YLR360W	439.0	-2.81126442533	139.938496583	-14.2557110729	2195.0	40	87800.0
4932.YLR363C	218.0	-2.85482115767	154.811926605	-10.5669466328	1090.0	93	101370.0
4932.YLR376C	242.0	-2.82471418309	140.723140496	-13.591125544	1210.0	39	47190.0
4932.YLR383W	1114.0	-2.809490368	128.681328546	-12.0568226569	5570.0	57	317490.0
4932.YLR404W	285.0	-2.82289717059	134.221052631	-12.732175974	1425.0	-271	-386175.0
4932.YLR408C	122.0	-2.80906110541	159.090163934	-14.7213940281	610.0	61	37210.0
4932.YLR412W	274.0	-2.82158420641	143.576642336	-11.2477767836	1370.0	-224	-306880.0
4932.YLR423C	417.0	-2.76266173083	136.434052757	-13.496171251	2085.0	43	89655.0
4932.YLR424W	708.0	-2.84999997227	152.483050848	-11.5461532662	3540.0	28	99120.0
4932.YLR453C	395.0	-2.79114042049	142.787341772	-12.9273248665	1975.0	58	114550.0
4932.YLR455W	304.0	-2.79466143396	137.480263158	-10.7317026196	1520.0	104	158080.0
4932.YLR456W	204.0	-2.8186760806	141.68627451	-15.5769392527	1020.0	-293	-298860.0
4932.YML003W	290.0	-2.84408145194	149.131034482	-12.3538239079	1450.0	27	39150.0
4932.YML006C	774.0	-2.78187777329	136.369509044	-13.9312598153	3870.0	50	193500.0
4932.YML018C	393.0	-2.80661086552	129.949109415	-9.51763168189	1965.0	80	157200.0
4932.YML037C	340.0	-2.81081715484	143.952941176	-12.7095073922	1700.0	2	3400.0
4932.YML058W-A	68.0	-2.79960099631	133.882352941	-16.0403431173	340.0	3	1020.0
4932.YML060W	376.0	-2.88705342612	153.845744681	-12.055215435	1880.0	36	67680.0
4932.YML098W	167.0	-2.73830234366	128.604790419	-12.58193324	835.0	32	26720.0
4932.YML104C	1127.0	-2.81179448232	132.250221828	-13.4641770334	5635.0	3	16905.0
4932.YML107C	334.0	-2.86183812665	169.943113773	-13.6862685844	1670.0	182	303940.0
4932.YML108W	105.0	-2.64680561257	145.866666666	-12.2359312583	525.0	59	30975.0
4932.YML113W	248.0	-2.75500488681	125.161290323	-11.1281685654	1240.0	42	52080.0
4932.YML116W	542.0	-2.82448841315	136.924354243	-9.71238246182	2710.0	19	51490.0
4932.YML118W	505.0	-2.90118273122	147.170297029	-13.2517500661	2525.0	68	171700.0
4932.YMR010W	405.0	-2.80910168554	142.844444444	-10.482948731	2025.0	-635	-1285875.0
4932.YMR021C	417.0	-2.8924366286	159.172661871	-11.6628200365	2085.0	93	193905.0
4932.YMR023C	526.0	-2.78839957783	119.404942966	-14.1133899117	2630.0	32	84160.0
4932.YMR036C	554.0	-2.78547958366	138.57400722	-13.1099290524	2770.0	12	33240.0
4932.YMR052W	204.0	-2.71734567727	137.039215687	-14.2746201169	1020.0	7	7140.0
4932.YMR068W	426.0	-2.82485846952	133.124413146	-11.1459816672	2130.0	58	123540.0
4932.YMR069W	285.0	-2.8919432107	156.042105263	-12.7049909316	1425.0	30	42750.0
4932.YMR077C	221.0	-2.73221184286	128.407239819	-11.8467240903	1105.0	124	137020.0
4932.YMR100W	620.0	-2.87210110456	153.083870968	-15.4360331784	3100.0	74	229400.0
4932.YMR127C	338.0	-2.85534801799	163.937869822	-10.6389428169	1690.0	6	10140.0
4932.YMR132C	208.0	-2.86105077143	168.288461539	-13.7146924853	1040.0	38	39520.0
4932.YMR154C	727.0	-2.86879902083	144.661623109	-13.6190082331	3635.0	2	7270.0
4932.YMR163C	705.0	-2.83982593261	142.04822695	-10.2318705995	3525.0	10	35250.0
4932.YMR164C	758.0	-2.71905623299	136.345646438	-13.2253985555	3790.0	19	72010.0
4932.YMR167W	769.0	-2.8137909598	125.289986996	-14.1703795961	3845.0	10	38450.0
4932.YMR175W	79.0	-2.52584512844	191.063291139	-14.4533206155	395.0	34	13430.0
4932.YMR181C	154.0	-2.72194682433	135.87012987	-13.5334513079	770.0	26	20020.0
4932.YMR182C	211.0	-2.80235943564	143.701421801	-14.2804579094	1055.0	-28810	-30394550.0
4932.YMR195W	127.0	-2.78319673742	146.874015748	-13.9246777052	635.0	42	26670.0
4932.YMR198W	594.0	-2.8144610009	144.553872054	-14.4441714679	2970.0	18	53460.0
4932.YMR251W-A	59.0	-2.25811002024	74.5762711866	-9.38299802988	295.0	22	6490.0
4932.YMR251W-A	59.0	-2.25811002024	74.5762711866	-9.38299802988	295.0	22	6490.0
4932.YMR257C	800.0	-2.8629928322	155.9625	-14.1169944642	4000.0	26	104000.0
4932.YMR269W	211.0	-2.54768701515	150.018957346	-11.495136158	1055.0	23	24265.0
4932.YMR273C	915.0	-2.79659996219	126.846994535	-13.4577793341	4575.0	24	109800.0
4932.YMR281W	304.0	-2.87693973512	150.391447368	-15.3529606764	1520.0	52	79040.0
4932.YMR283C	513.0	-2.87086429919	147.105263158	-14.4812778803	2565.0	52	133380.0
4932.YMR299C	312.0	-2.85306902292	159.358974359	-14.3455278321	1560.0	161	251160.0
4932.YMR316W	336.0	-2.89915138644	143.94345238	-13.5359069563	1680.0	20	33600.0
4932.YNL024C	246.0	-2.8078583989	141.085365854	-13.8022652153	1230.0	13	15990.0
4932.YNL046W	172.0	-2.81052173211	133.447674419	-13.6688687465	860.0	29	24940.0
4932.YNL047C	656.0	-2.82297473468	132.818597561	-11.3754298836	3280.0	49	160720.0
4932.YNL053W	489.0	-2.80362672531	129.795501023	-12.8916847353	2445.0	15	36675.0
4932.YNL063W	314.0	-2.88590719452	150.178343949	-11.9847283847	1570.0	92	144440.0
4932.YNL078W	407.0	-2.79299081346	132.633906634	-11.392300538	2035.0	37	75295.0
4932.YNL082W	873.0	-2.85251719221	137.112256586	-13.8343192556	4365.0	2	8730.0
